model,seed,heldout_scale,epoch,train_loss,val_accuracy,lr
TemporalResNet18Small,123,4.0,3,0.14137123941498644,0.9708994708994709,0.0002973430876093033
TemporalResNet18Small,123,4.0,4,0.11370019275037681,0.955026455026455,0.00029528747416929463
TemporalResNet18Small,123,4.0,5,0.0890377466840779,0.9629629629629629,0.00029265847744427303
TemporalResNet18Small,123,4.0,6,0.06311199529206052,0.9708994708994709,0.0002894664728832377
TemporalResNet18Small,123,4.0,7,0.07645274679559995,0.9788359788359788,0.000285724057869903
TemporalResNet18Small,123,4.0,8,0.06363404691493248,0.9761904761904762,0.00028144600200657956
TemporalResNet18Small,123,4.0,9,0.05144065061091062,0.9682539682539683,0.0002766491888253023
TemporalResNet18Small,123,4.0,10,0.05030534133616397,0.9708994708994709,0.00027135254915624217
TemporalResNet18Small,123,4.0,11,0.040253612904480714,0.9814814814814815,0.0002655769864163684
TemporalResNet18Small,123,4.0,12,0.047531433382948095,0.955026455026455,0.0002593452941132117
TemporalResNet18Small,123,4.0,13,0.0798957758473561,0.9788359788359788,0.0002526820658893033
TemporalResNet18Small,123,4.0,14,0.0504499291864169,0.9814814814814815,0.0002456135984623034
TemporalResNet18Small,123,4.0,15,0.03792551248539787,0.9761904761904762,0.00023816778784387096
TemporalResNet18Small,123,4.0,16,0.0405081335492843,0.9735449735449735,0.00023037401924684944
TemporalResNet18Small,123,4.0,17,0.03933029531617649,0.9735449735449735,0.00022226305111525726
TemporalResNet18Small,123,4.0,18,0.03867923816227738,0.9735449735449735,0.00021386689373476087
TemporalResNet18Small,123,4.0,19,0.02950017214393216,0.9735449735449735,0.00020521868290270169
TemporalResNet18Small,123,4.0,20,0.03466919654644752,0.9708994708994709,0.00019635254915624208
TemporalResNet18Small,123,4.0,21,0.040355084272211086,0.9708994708994709,0.00018730348307472816
TemporalResNet18Small,123,6.0,1,0.9441692925551358,0.22486772486772486,0.0002997040092642407
TemporalResNet18Small,123,6.0,2,0.2680176781380878,0.8677248677248677,0.0002988172051971717
TemporalResNet18Small,123,6.0,3,0.16625514757983825,0.9047619047619048,0.0002973430876093033
TemporalResNet18Small,123,6.0,4,0.15773145164198735,0.8783068783068783,0.00029528747416929463
TemporalResNet18Small,123,6.0,5,0.10261968468480251,0.9417989417989417,0.00029265847744427303
TemporalResNet18Small,123,6.0,6,0.11938480794539347,0.9629629629629629,0.0002894664728832377
TemporalResNet18Small,123,6.0,7,0.08604028319720836,0.9603174603174603,0.000285724057869903
TemporalResNet18Small,123,6.0,8,0.08348702915998943,0.9761904761904762,0.00028144600200657956
TemporalResNet18Small,123,6.0,9,0.06442992597380105,0.9735449735449735,0.0002766491888253023
TemporalResNet18Small,123,6.0,10,0.06676456515732057,0.9761904761904762,0.00027135254915624217
TemporalResNet18Small,123,6.0,11,0.052048510378774476,0.9761904761904762,0.0002655769864163684
TemporalResNet18Small,123,6.0,12,0.03561126484932816,0.9761904761904762,0.0002593452941132117
TemporalResNet18Small,123,6.0,13,0.03707109226311064,0.9761904761904762,0.0002526820658893033
TemporalResNet18Small,123,6.0,14,0.0338106975044973,0.9735449735449735,0.0002456135984623034
TemporalResNet18Small,123,6.0,15,0.03500537829120945,0.9761904761904762,0.00023816778784387096
TemporalResNet18Small,123,6.0,16,0.04092999889946762,0.9788359788359788,0.00023037401924684944
TemporalResNet18Small,123,6.0,17,0.04404395944712793,0.9735449735449735,0.00022226305111525726
TemporalResNet18Small,123,6.0,18,0.03653382701518507,0.9735449735449735,0.00021386689373476087
TemporalResNet18Small,123,6.0,19,0.03740259783808142,0.9814814814814815,0.00020521868290270169
TemporalResNet18Small,123,6.0,20,0.03854513356996262,0.9788359788359788,0.00019635254915624208
TemporalResNet18Small,123,6.0,21,0.034764036370153704,0.9761904761904762,0.00018730348307472816
TemporalResNet18Small,123,6.0,22,0.04060133289107505,0.9735449735449735,0.00017810719718785867
TemporalResNet18Small,123,6.0,23,0.03446278100925744,0.9761904761904762,0.00016879998503464564
TemporalResNet18Small,123,6.0,24,0.039652030969805574,0.9788359788359788,0.000159418577929397
TemporalResNet18Small,123,6.0,25,0.03857606097153621,0.9788359788359788,0.00015
TemporalResNet18Small,123,6.0,26,0.035419674281215785,0.9788359788359788,0.000140581422070603
TemporalResNet18Small,123,6.0,27,0.031087176829768234,0.9788359788359788,0.00013120001496535436
TemporalResNet18Small,123,6.0,28,0.043103497201467264,0.9761904761904762,0.0001218928028121413
TemporalResNet18Small,123,6.0,29,0.03677955889425528,0.9761904761904762,0.00011269651692527177
TemporalResNet18Small,123,8.0,1,0.8333389198078829,0.24338624338624337,0.0002997040092642407
TemporalResNet18Small,123,8.0,2,0.27954644446863847,0.9285714285714286,0.0002988172051971717
TemporalResNet18Small,123,8.0,3,0.1800152148832293,0.9814814814814815,0.0002973430876093033
TemporalResNet18Small,123,8.0,4,0.1282700236667605,0.9867724867724867,0.00029528747416929463
TemporalResNet18Small,123,8.0,5,0.10302284968030803,0.9682539682539683,0.00029265847744427303
TemporalResNet18Small,123,8.0,6,0.11900653153219644,0.9761904761904762,0.0002894664728832377
TemporalResNet18Small,123,8.0,7,0.07458605381714947,0.9841269841269841,0.000285724057869903
TemporalResNet18Small,123,8.0,8,0.06440741560586236,0.9814814814814815,0.00028144600200657956
TemporalResNet18Small,123,8.0,9,0.06563018087078543,0.9894179894179894,0.0002766491888253023
TemporalResNet18Small,123,8.0,10,0.06257004652391462,0.9788359788359788,0.00027135254915624217
TemporalResNet18Small,123,8.0,11,0.060150126488331485,0.9788359788359788,0.0002655769864163684
TemporalResNet18Small,123,8.0,12,0.05068324988379198,0.9894179894179894,0.0002593452941132117
TemporalResNet18Small,123,8.0,13,0.04190655200577834,0.9841269841269841,0.0002526820658893033
TemporalResNet18Small,123,8.0,14,0.03988323990351466,0.9841269841269841,0.0002456135984623034
TemporalResNet18Small,123,8.0,15,0.03609620877336163,0.9894179894179894,0.00023816778784387096
TemporalResNet18Small,123,8.0,16,0.03721508321862476,0.9814814814814815,0.00023037401924684944
TemporalResNet18Small,123,8.0,17,0.03774231901351253,0.9814814814814815,0.00022226305111525726
TemporalResNet18Small,123,8.0,18,0.039460917469114065,0.9841269841269841,0.00021386689373476087
TemporalResNet18Small,123,8.0,19,0.03417699556516977,0.9814814814814815,0.00020521868290270169
TemporalResNet18Small,123,12.0,1,0.7999439695302177,0.30423280423280424,0.0002997040092642407
TemporalResNet18Small,123,12.0,2,0.2571894587839351,0.917989417989418,0.0002988172051971717
TemporalResNet18Small,123,12.0,3,0.1780228247756467,0.91005291005291,0.0002973430876093033
TemporalResNet18Small,123,12.0,4,0.13285026293905342,0.9761904761904762,0.00029528747416929463
TemporalResNet18Small,123,12.0,5,0.1401276366018197,0.9867724867724867,0.00029265847744427303
TemporalResNet18Small,123,12.0,6,0.08064251206815243,0.9761904761904762,0.0002894664728832377
TemporalResNet18Small,123,12.0,7,0.09146896190941334,0.9814814814814815,0.000285724057869903
TemporalResNet18Small,123,12.0,8,0.06660963059403002,0.9841269841269841,0.00028144600200657956
TemporalResNet18Small,123,12.0,9,0.06768364870153806,0.9814814814814815,0.0002766491888253023
TemporalResNet18Small,123,12.0,10,0.05800237205317792,0.9920634920634921,0.00027135254915624217
TemporalResNet18Small,123,12.0,11,0.059399706852512765,0.9708994708994709,0.0002655769864163684
TemporalResNet18Small,123,12.0,12,0.06264622031491907,0.9682539682539683,0.0002593452941132117
TemporalResNet18Small,123,12.0,13,0.04743860803736264,0.9814814814814815,0.0002526820658893033
TemporalResNet18Small,123,12.0,14,0.05003960289554123,0.9788359788359788,0.0002456135984623034
TemporalResNet18Small,123,12.0,15,0.05052827936871087,0.9814814814814815,0.00023816778784387096
TemporalResNet18Small,123,12.0,16,0.03999573040602948,0.9841269841269841,0.00023037401924684944
TemporalResNet18Small,123,12.0,17,0.03841039050808724,0.9920634920634921,0.00022226305111525726
TemporalResNet18Small,123,12.0,18,0.032956000376383174,0.9947089947089947,0.00021386689373476087
TemporalResNet18Small,123,12.0,19,0.04198768672187511,0.9814814814814815,0.00020521868290270169
TemporalResNet18Small,123,12.0,20,0.038416441914759,0.9814814814814815,0.00019635254915624208
TemporalResNet18Small,123,12.0,21,0.03880321472688058,0.9814814814814815,0.00018730348307472816
TemporalResNet18Small,123,12.0,22,0.03341854495759916,0.9814814814814815,0.00017810719718785867
TemporalResNet18Small,123,12.0,23,0.03592019645935472,0.9814814814814815,0.00016879998503464564
TemporalResNet18Small,123,12.0,24,0.03534740661587635,0.9814814814814815,0.000159418577929397
TemporalResNet18Small,123,12.0,25,0.03686494605276761,0.9920634920634921,0.00015
TemporalResNet18Small,123,12.0,26,0.034497486886667664,0.9814814814814815,0.000140581422070603
TemporalResNet18Small,123,12.0,27,0.04054396800861201,0.9814814814814815,0.00013120001496535436
TemporalResNet18Small,123,12.0,28,0.03618083519326961,0.9841269841269841,0.0001218928028121413
TemporalResNet18Small,123,16.0,1,0.8666054282118293,0.29894179894179895,0.0002997040092642407
TemporalResNet18Small,123,16.0,2,0.2574451285250047,0.9312169312169312,0.0002988172051971717
TemporalResNet18Small,123,16.0,3,0.16525350401506705,0.9365079365079365,0.0002973430876093033
TemporalResNet18Small,123,16.0,4,0.13141936326728149,0.9232804232804233,0.00029528747416929463
TemporalResNet18Small,123,16.0,5,0.0956544560544631,0.9444444444444444,0.00029265847744427303
TemporalResNet18Small,123,16.0,6,0.09190328200073804,0.9603174603174603,0.0002894664728832377
TemporalResNet18Small,123,16.0,7,0.09520246414467692,0.9814814814814815,0.000285724057869903
TemporalResNet18Small,123,16.0,8,0.08437203966519412,0.8941798941798942,0.00028144600200657956
TemporalResNet18Small,123,16.0,9,0.063090972328449,0.9576719576719577,0.0002766491888253023
TemporalResNet18Small,123,16.0,10,0.0483528659952914,0.9656084656084656,0.00027135254915624217
TemporalResNet18Small,123,16.0,11,0.03936428944443298,0.9735449735449735,0.0002655769864163684
TemporalResNet18Small,123,16.0,12,0.05443823259488186,0.9629629629629629,0.0002593452941132117
TemporalResNet18Small,123,16.0,13,0.04509991906610701,0.9629629629629629,0.0002526820658893033
TemporalResNet18Small,123,16.0,14,0.04778661872328752,0.9629629629629629,0.0002456135984623034
TemporalResNet18Small,123,16.0,15,0.03997208004789975,0.9814814814814815,0.00023816778784387096
TemporalResNet18Small,123,16.0,16,0.03540025009544265,0.9629629629629629,0.00023037401924684944
TemporalResNet18Small,123,16.0,17,0.027384009518701694,0.9761904761904762,0.00022226305111525726
TemporalResNet18Small,123,24.0,1,0.7702857290997225,0.2962962962962963,0.0002997040092642407
TemporalResNet18Small,123,24.0,2,0.252346550607506,0.917989417989418,0.0002988172051971717
TemporalResNet18Small,123,24.0,3,0.1605008265332264,0.9444444444444444,0.0002973430876093033
TemporalResNet18Small,123,24.0,4,0.13943956206169197,0.9470899470899471,0.00029528747416929463
TemporalResNet18Small,123,24.0,5,0.08187365255263798,0.9497354497354498,0.00029265847744427303
TemporalResNet18Small,123,24.0,6,0.05929699184044319,0.9312169312169312,0.0002894664728832377
TemporalResNet18Small,123,24.0,7,0.0675557596499429,0.9629629629629629,0.000285724057869903
TemporalResNet18Small,123,24.0,8,0.08618294162785306,0.9735449735449735,0.00028144600200657956
TemporalResNet18Small,123,24.0,9,0.04243589768542305,0.9682539682539683,0.0002766491888253023
TemporalResNet18Small,123,24.0,10,0.04945942686925478,0.9656084656084656,0.00027135254915624217
TemporalResNet18Small,123,24.0,11,0.041716496915529096,0.9788359788359788,0.0002655769864163684
TemporalResNet18Small,123,24.0,12,0.044174216547296107,0.9708994708994709,0.0002593452941132117
TemporalResNet18Small,123,24.0,13,0.038635493276695555,0.9708994708994709,0.0002526820658893033
TemporalResNet18Small,123,24.0,14,0.030561132359948447,0.9682539682539683,0.0002456135984623034
TemporalResNet18Small,123,24.0,15,0.03444558820303749,0.9708994708994709,0.00023816778784387096
TemporalResNet18Small,123,24.0,16,0.03869722199434524,0.9682539682539683,0.00023037401924684944
TemporalResNet18Small,123,24.0,17,0.0319083671167712,0.9735449735449735,0.00022226305111525726
TemporalResNet18Small,123,24.0,18,0.029591909907621276,0.9788359788359788,0.00021386689373476087
TemporalResNet18Small,123,24.0,19,0.03539898997148745,0.9682539682539683,0.00020521868290270169
TemporalResNet18Small,123,24.0,20,0.030683433200465515,0.9682539682539683,0.00019635254915624208
TemporalResNet18Small,123,24.0,21,0.02854597415032057,0.9682539682539683,0.00018730348307472816
TemporalResNet18Small,777,2.0,1,0.8847754904452492,0.30687830687830686,0.0002997040092642407
TemporalResNet18Small,777,2.0,2,0.30109065245179567,0.9021164021164021,0.0002988172051971717
TemporalResNet18Small,777,2.0,3,0.18572174023617716,0.9629629629629629,0.0002973430876093033
TemporalResNet18Small,777,2.0,4,0.13966420533902504,0.9708994708994709,0.00029528747416929463
TemporalResNet18Small,777,2.0,5,0.10573116624180008,0.9603174603174603,0.00029265847744427303
TemporalResNet18Small,777,2.0,6,0.0756703316617538,0.9417989417989417,0.0002894664728832377
TemporalResNet18Small,777,2.0,7,0.06236815548447125,0.9629629629629629,0.000285724057869903
TemporalResNet18Small,777,2.0,8,0.0611228348194238,0.9735449735449735,0.00028144600200657956
TemporalResNet18Small,777,2.0,9,0.051428439177791864,0.9576719576719577,0.0002766491888253023
TemporalResNet18Small,777,2.0,10,0.06944048986770213,0.9867724867724867,0.00027135254915624217
TemporalResNet18Small,777,2.0,11,0.053945007418994516,0.9682539682539683,0.0002655769864163684
TemporalResNet18Small,777,2.0,12,0.05179622841944151,0.9708994708994709,0.0002593452941132117
TemporalResNet18Small,777,2.0,13,0.048214813314296084,0.9576719576719577,0.0002526820658893033
TemporalResNet18Small,777,2.0,14,0.03533395830719896,0.9735449735449735,0.0002456135984623034
TemporalResNet18Small,777,2.0,15,0.03871042689527659,0.9788359788359788,0.00023816778784387096
TemporalResNet18Small,777,2.0,16,0.03305729190983316,0.9735449735449735,0.00023037401924684944
TemporalResNet18Small,777,2.0,17,0.034165925117764236,0.9735449735449735,0.00022226305111525726
TemporalResNet18Small,777,2.0,18,0.04096348353606813,0.9761904761904762,0.00021386689373476087
TemporalResNet18Small,777,2.0,19,0.037158176367109476,0.9788359788359788,0.00020521868290270169
TemporalResNet18Small,777,2.0,20,0.03398642732816584,0.9682539682539683,0.00019635254915624208
TemporalResNet18Small,777,3.0,1,0.8064408652922687,0.24603174603174602,0.0002997040092642407
TemporalResNet18Small,777,3.0,2,0.22057796466876478,0.9708994708994709,0.0002988172051971717
TemporalResNet18Small,777,3.0,3,0.056261041256434774,0.9285714285714286,0.0002973430876093033
TemporalResNet18Small,777,3.0,4,0.021186941796365905,0.9894179894179894,0.00029528747416929463
TemporalResNet18Small,777,3.0,5,0.02548055167255156,0.9761904761904762,0.00029265847744427303
TemporalResNet18Small,777,3.0,6,0.01517363978714189,0.9920634920634921,0.0002894664728832377
TemporalResNet18Small,777,3.0,7,0.0050041873165515855,1.0,0.000285724057869903
TemporalResNet18Small,777,3.0,8,0.0010787798879284632,1.0,0.00028144600200657956
TemporalResNet18Small,777,3.0,9,0.0013294959584634531,1.0,0.0002766491888253023
TemporalResNet18Small,777,3.0,10,0.0003022222408617381,1.0,0.00027135254915624217
TemporalResNet18Small,777,3.0,11,0.00018490126454065938,1.0,0.0002655769864163684
TemporalResNet18Small,777,3.0,12,0.00021427896364698158,1.0,0.0002593452941132117
TemporalResNet18Small,777,3.0,13,0.00012437140022110029,1.0,0.0002526820658893033
TemporalResNet18Small,777,3.0,14,9.414063938225702e-05,1.0,0.0002456135984623034
TemporalResNet18Small,777,3.0,15,9.284900411062957e-05,1.0,0.00023816778784387096
TemporalResNet18Small,777,3.0,16,7.500152766143027e-05,1.0,0.00023037401924684944
TemporalResNet18Small,777,3.0,17,6.71005808565978e-05,1.0,0.00022226305111525726
TemporalResNet18Small,777,4.0,1,0.8080185669309953,0.2751322751322751,0.0002997040092642407
TemporalResNet18Small,777,4.0,2,0.2964782644720638,0.8412698412698413,0.0002988172051971717
TemporalResNet18Small,777,4.0,3,0.22127397950081265,0.9285714285714286,0.0002973430876093033
TemporalResNet18Small,777,4.0,4,0.15616044993786252,0.9708994708994709,0.00029528747416929463
TemporalResNet18Small,777,4.0,5,0.13378503973431446,0.9788359788359788,0.00029265847744427303
TemporalResNet18Small,777,4.0,6,0.1063744742423296,0.9708994708994709,0.0002894664728832377
TemporalResNet18Small,777,4.0,7,0.08514717043213108,0.9708994708994709,0.000285724057869903
TemporalResNet18Small,777,4.0,8,0.06453822512070045,0.9894179894179894,0.00028144600200657956
TemporalResNet18Small,777,4.0,9,0.057391386520227086,0.9735449735449735,0.0002766491888253023
TemporalResNet18Small,777,4.0,10,0.06744073124547653,0.9841269841269841,0.00027135254915624217
TemporalResNet18Small,777,4.0,11,0.059934568872182244,0.9735449735449735,0.0002655769864163684
TemporalResNet18Small,777,4.0,12,0.05255041900090873,0.9814814814814815,0.0002593452941132117
TemporalResNet18Small,777,4.0,13,0.03722051511388546,0.9841269841269841,0.0002526820658893033
TemporalResNet18Small,777,4.0,14,0.040542182971394676,0.9867724867724867,0.0002456135984623034
TemporalResNet18Small,777,4.0,15,0.04790379650384078,0.9735449735449735,0.00023816778784387096
TemporalResNet18Small,777,4.0,16,0.03366733489811475,0.9788359788359788,0.00023037401924684944
TemporalResNet18Small,777,4.0,17,0.04145150912432548,0.9708994708994709,0.00022226305111525726
TemporalResNet18Small,777,4.0,18,0.034508418990299106,0.9788359788359788,0.00021386689373476087
TemporalResNet18Small,777,6.0,1,0.9590030680684483,0.21428571428571427,0.0002997040092642407
TemporalResNet18Small,777,6.0,2,0.2761106022140559,0.9312169312169312,0.0002988172051971717
TemporalResNet18Small,777,6.0,3,0.14226127273457892,0.9391534391534392,0.0002973430876093033
TemporalResNet18Small,777,6.0,4,0.14310013075523517,0.9126984126984127,0.00029528747416929463
TemporalResNet18Small,777,6.0,5,0.09397794662372154,0.9391534391534392,0.00029265847744427303
TemporalResNet18Small,777,6.0,6,0.09931253904805463,0.9761904761904762,0.0002894664728832377
TemporalResNet18Small,777,6.0,7,0.0681196636903812,0.9206349206349206,0.000285724057869903
TemporalResNet18Small,777,6.0,8,0.06458855634007384,0.9761904761904762,0.00028144600200657956
TemporalResNet18Small,777,6.0,9,0.05615267123999622,0.9470899470899471,0.0002766491888253023
TemporalResNet18Small,777,6.0,10,0.054686782888465506,0.9761904761904762,0.00027135254915624217
TemporalResNet18Small,777,6.0,11,0.04932020323159283,0.9761904761904762,0.0002655769864163684
TemporalResNet18Small,777,6.0,12,0.05150979712112423,0.9788359788359788,0.0002593452941132117
TemporalResNet18Small,777,6.0,13,0.039686747134991866,0.9761904761904762,0.0002526820658893033
TemporalResNet18Small,777,6.0,14,0.04112427100977477,0.9761904761904762,0.0002456135984623034
TemporalResNet18Small,777,6.0,15,0.028863867030903587,0.9788359788359788,0.00023816778784387096
TemporalResNet18Small,777,6.0,16,0.04704912572838914,0.9841269841269841,0.00023037401924684944
TemporalResNet18Small,777,6.0,17,0.038423942566356235,0.9761904761904762,0.00022226305111525726
TemporalResNet18Small,777,6.0,18,0.037764013341717036,0.9788359788359788,0.00021386689373476087
TemporalResNet18Small,777,6.0,19,0.032034577819799515,0.9814814814814815,0.00020521868290270169
TemporalResNet18Small,777,6.0,20,0.039560689741526454,0.9841269841269841,0.00019635254915624208
TemporalResNet18Small,777,6.0,21,0.03658371898071731,0.9788359788359788,0.00018730348307472816
TemporalResNet18Small,777,6.0,22,0.03608597842428614,0.9761904761904762,0.00017810719718785867
TemporalResNet18Small,777,6.0,23,0.03449289016048972,0.9788359788359788,0.00016879998503464564
TemporalResNet18Small,777,6.0,24,0.03545896948130308,0.9788359788359788,0.000159418577929397
TemporalResNet18Small,777,6.0,25,0.03247043305942926,0.9761904761904762,0.00015
TemporalResNet18Small,777,6.0,26,0.035473665852537924,0.9761904761904762,0.000140581422070603
TemporalResNet18Small,777,8.0,1,0.9325958315063926,0.43386243386243384,0.0002997040092642407
TemporalResNet18Small,777,8.0,2,0.2864507432369625,0.9417989417989417,0.0002988172051971717
TemporalResNet18Small,777,8.0,3,0.15699195116758347,0.9603174603174603,0.0002973430876093033
TemporalResNet18Small,777,8.0,4,0.09837432934299987,0.9629629629629629,0.00029528747416929463
TemporalResNet18Small,777,8.0,5,0.08533865413354601,0.9708994708994709,0.00029265847744427303
TemporalResNet18Small,777,8.0,6,0.07120279073441292,0.9708994708994709,0.0002894664728832377
TemporalResNet18Small,777,8.0,7,0.07876964069574195,0.9682539682539683,0.000285724057869903
TemporalResNet18Small,777,8.0,8,0.05674394209157018,0.9629629629629629,0.00028144600200657956
TemporalResNet18Small,777,8.0,9,0.06456906712778351,0.9523809523809523,0.0002766491888253023
TemporalResNet18Small,777,8.0,10,0.0587337849634316,0.9708994708994709,0.00027135254915624217
TemporalResNet18Small,777,8.0,11,0.054001741888522005,0.9629629629629629,0.0002655769864163684
TemporalResNet18Small,777,8.0,12,0.04437148432000814,0.9656084656084656,0.0002593452941132117
TemporalResNet18Small,777,8.0,13,0.0636741650489378,0.9629629629629629,0.0002526820658893033
TemporalResNet18Small,777,8.0,14,0.042289429741418534,0.9629629629629629,0.0002456135984623034
TemporalResNet18Small,777,8.0,15,0.043681553277351404,0.9682539682539683,0.00023816778784387096
TemporalResNet18Small,777,12.0,1,0.7648464108214659,0.35714285714285715,0.0002997040092642407
TemporalResNet18Small,777,12.0,2,0.25609522049917893,0.8994708994708994,0.0002988172051971717
TemporalResNet18Small,777,12.0,3,0.14896156507379868,0.9708994708994709,0.0002973430876093033
TemporalResNet18Small,777,12.0,4,0.14299792741589687,0.9497354497354498,0.00029528747416929463
TemporalResNet18Small,777,12.0,5,0.0939773883232299,0.91005291005291,0.00029265847744427303
TemporalResNet18Small,777,12.0,6,0.10326114310609068,0.9761904761904762,0.0002894664728832377
TemporalResNet18Small,777,12.0,7,0.07657365555710652,0.9417989417989417,0.000285724057869903
TemporalResNet18Small,777,12.0,8,0.06571091633454404,0.9735449735449735,0.00028144600200657956
TemporalResNet18Small,777,12.0,9,0.06625578953774974,0.9523809523809523,0.0002766491888253023
TemporalResNet18Small,777,12.0,10,0.05981039361316053,0.9259259259259259,0.00027135254915624217
TemporalResNet18Small,777,12.0,11,0.040947246091330755,0.9629629629629629,0.0002655769864163684
TemporalResNet18Small,777,12.0,12,0.04188468836090418,0.9682539682539683,0.0002593452941132117
TemporalResNet18Small,777,12.0,13,0.03935811645180151,0.9761904761904762,0.0002526820658893033
TemporalResNet18Small,777,12.0,14,0.03632383021142553,0.9656084656084656,0.0002456135984623034
TemporalResNet18Small,777,12.0,15,0.03141795441008392,0.9682539682539683,0.00023816778784387096
TemporalResNet18Small,777,12.0,16,0.03855040050471229,0.9682539682539683,0.00023037401924684944
TemporalResNet18Small,777,16.0,1,0.8263855331084308,0.41005291005291006,0.0002997040092642407
TemporalResNet18Small,777,16.0,2,0.2790151444428107,0.9285714285714286,0.0002988172051971717
TemporalResNet18Small,777,16.0,3,0.16680434521506815,0.9576719576719577,0.0002973430876093033
TemporalResNet18Small,777,16.0,4,0.10924654738867984,0.873015873015873,0.00029528747416929463
TemporalResNet18Small,777,16.0,5,0.10313135325251256,0.9867724867724867,0.00029265847744427303
TemporalResNet18Small,777,16.0,6,0.08505101384156767,0.9841269841269841,0.0002894664728832377
TemporalResNet18Small,777,16.0,7,0.06618756392751546,0.9761904761904762,0.000285724057869903
TemporalResNet18Small,777,16.0,8,0.06366744690903407,0.9761904761904762,0.00028144600200657956
TemporalResNet18Small,777,16.0,9,0.05123101656242986,0.9841269841269841,0.0002766491888253023
TemporalResNet18Small,777,16.0,10,0.03939313201151569,0.9841269841269841,0.00027135254915624217
TemporalResNet18Small,777,16.0,11,0.039150924147928465,0.9841269841269841,0.0002655769864163684
TemporalResNet18Small,777,16.0,12,0.04174440290422782,0.9814814814814815,0.0002593452941132117
TemporalResNet18Small,777,16.0,13,0.04141002106959658,0.9841269841269841,0.0002526820658893033
TemporalResNet18Small,777,16.0,14,0.04162072192155071,0.9814814814814815,0.0002456135984623034
TemporalResNet18Small,777,16.0,15,0.034306460197138434,0.9841269841269841,0.00023816778784387096
TemporalResNet18Small,777,24.0,1,0.8393003528608995,0.35714285714285715,0.0002997040092642407
TemporalResNet18Small,777,24.0,2,0.2909983655109125,0.8915343915343915,0.0002988172051971717
TemporalResNet18Small,777,24.0,3,0.16965491204139063,0.955026455026455,0.0002973430876093033
TemporalResNet18Small,777,24.0,4,0.1146147392471047,0.9444444444444444,0.00029528747416929463
TemporalResNet18Small,777,24.0,5,0.08905350816819597,0.9708994708994709,0.00029265847744427303
TemporalResNet18Small,777,24.0,6,0.07409088047878708,0.9603174603174603,0.0002894664728832377
TemporalResNet18Small,777,24.0,7,0.06292960776344818,0.9656084656084656,0.000285724057869903
TemporalResNet18Small,777,24.0,8,0.05517600345260957,0.9708994708994709,0.00028144600200657956
TemporalResNet18Small,777,24.0,9,0.05791966022704454,0.9470899470899471,0.0002766491888253023
TemporalResNet18Small,777,24.0,10,0.037928543437053173,0.9603174603174603,0.00027135254915624217
TemporalResNet18Small,777,24.0,11,0.038215610113077086,0.9629629629629629,0.0002655769864163684
TemporalResNet18Small,777,24.0,12,0.03503763532224933,0.9629629629629629,0.0002593452941132117
TemporalResNet18Small,777,24.0,13,0.035429065266404956,0.9603174603174603,0.0002526820658893033
TemporalResNet18Small,777,24.0,14,0.03797092254492728,0.9603174603174603,0.0002456135984623034
TemporalResNet18Small,777,24.0,15,0.034825319057905715,0.9708994708994709,0.00023816778784387096
